이번 주요?	이번 주 금, 토, 일이요
세면도구는 추가 비용인가요?	세면도구는 무료 제공이에요
오늘 4인실 방 있나요?	4인실 방은 없어요
지금 pc 자리 있나요?	바로 사용할게요
인원이 어떻게 되시죠?	2명이 이용할 거예요
근처에 관광지나 볼만한 곳이 있나요?	경주는 관광지는 많은데 무조건 차를 가지고 이동하셔야 해요
펜션 방 있나요?	마침 딱 하나 남았어요
수영장 바로 들어가도 되죠?	편하게 쓰세요
2만 5천 원은 카드로 해주시고 5천 원은 현금 드릴게요	결제 되셨어요. 방으로 가시면 돼요
예약하신 분 성함 좀 알려주실래요?	지금 방이 두 개 남아 있어요
카드 결제되나요?	아뇨 이벤트 중이라 현금결제만 가능합니다
네, 어떤 방 찾으세요?	5명이서 잘 방이요
내일 숙박하려고 하는데 요금은 얼마나 되죠?	평일은 1박에 6만 원이에요
사장님, 여기 4만2천원이 2명인데 성인용인가요?	어른 2명에 4만2천원이에요
중국음식 배달됩니까?	배달됩니다
하루에 얼마인가요?	하루 숙박에 5만 원이에요
삼월 이십육일 예약이 가능한가요?	삼월 이십육일 예약 가능하세요
이 방은 온돌방인데 괜찮으세요?	온돌방이 좋습니다
1박에 얼마예요?	1박에 10만 원이에요
2박 3일 머물려고요	큰 방 2박이면 20만 원이에요
혹시 회원가입을 해야지만 사용이 가능한가요?	비회원도 사용 가능합니다
음료도 콜라로 주문해 주세요	알겠습니다
당구장 영업시간이 어떻게 되나요?	11시까지 입니다
몇 번 객실이세요?	잠시만요, 확인해볼게요
바비큐 장을 저녁 8시쯤 사용해도 될까요?	시간 맞춰서 숯불 준비 해놓을게요
현금으로만 가능한가요?	현금만 받고 있어요
한 시간에 얼마죠?	시간당 4000원입니다
수건이나 샴푸 등도 다 비치되어 있나요?	수건과 샴푸는 비치되어 있고, 추가로 세면도구가 필요하시면 말씀해 주세요
각각 가격이 얼만데요?	흑백은 장당 1000원이고 컬러는 장당 1500원이요
숯은 만 원인데 예약해드릴까요?	약해주세요
강아지와 동반 가능한가요?	가능해요
네, 성함과 휴대폰 뒷자리 알려주시겠어요?	000이고 뒤 번호는 1234입니다
성인 세 분이신 거죠?	성인 세 명이에요
대회 나가실려고요?	가게 한 번 놀러 오라고 하세요
계산은 카드로도 가능한가요?	가능하신데 신한카드는 안받고 있어요
혹시 비상구는 어디에 있나요?	비상구는 출입구 나가시면 계단쪽에 있어요
오늘 방 있나요?	스위트룸와 디럭스룸이 있어요
대실은 얼마인가요?	대실은 기본 30000원이에요
십삼일 쿠폰 가지고 계신 게 있으신가요?	아니요, 쿠폰은 없어요
30분만 이용하고 싶은데요	최소 단위가 1시간입니다
외부 음식 반입도 가능한가요?	여기서 파는 음식만 가능합니다
음식은 갖다 주시는 건가요?	음식은 갖다 드립니다
여기 예약은 가능한가요?	약도 가능하세요
체크인 시간은 몇 시인가요?	오후 2시부터 체크인 가능해요
몇 분이세요?	더블룸으로 안내해 드릴게요
조식은 몇 시부터인가요?	오전 6시부터에요
6명이 조식하면 얼마에요?	조식하시게 되면 1인당 만9천원이 추가돼요
애들이 놀 키즈시설 있나요?	키즈시설은 없어요
청소년들은 혹시 몇 시 까지 사용이 가능합니까?	아직 정해진 것은 없어요
체크아웃은? 3일 후에는 12시까지 나와야하죠?	1시나 2시까지에는 나와야해요
오늘 숙박하려는데 성인 3명도 가능한가요?	저희는 2인실밖에 없어서 세 분이면 방을 두 개 쓰셔야 해요
그럼 그냥 비회원 금액으로 결제해주세요	31번 자리로 가시면 됩니다
어떤 맥주로 드릴까요?	클라우드로 주세요
방은 따뜻한가요?	방은 너무 더워요
포켓칠 수 있어요?	근데 지금 자리가 없어요
같은 층이 아닌데 괜찮으세요?	상관없어요
여기 캠프파이어 장소가 어디인가요?	중앙 화장실 옆에 있어요
근처 아침 식사할 만한 데는 있어요?	앞에 청국장집도 있고 건너편에 김밥집도 있어요
방에 수건이 몇 장 있나요?	총 4장 있습니다
네 그럼 120분 이용할게요	3천 원입니다
일박에 숙박료가 얼마죠?	제일 기본인 스탠더드 더블룸은 평일에 하시면 십일만 팔천 원이에요
지금 방 있나요?	방 있어요
아침은 주나요?	저희는 조식은 안 드려요
지금 1인 객실 있나요?	그렇게 예약해드릴게요
토요일, 주말 원하시는 거죠?	토요일 맞아요
선불로 시간 충전 3시간 하겠습니다	회원제 할인으로 3000원 되겠습니다
사구는 바로 칠 수 있나요?	사구도 조금 기다리셔야 해요
편의시설은 어떤 게 있나요?	키즈카페는 따로 구비되어 있지는 않아요
방은 있는데 몇 분이세요?	애들이랑 네 명인데 가족이 잘 거예요
인근에 가장 가까운 마트가 어디입니까	차량으로 5분 거리에 XX 마트가 있어요
여기 피시방 영업시간이 혹시 어떻게 되나요?	저희 피씨방은 24시간 영업합니다
일회용품 필요하신가요?	주세요
2시간 쳤는데 서비스 시간 조금 주실 수 있나요?	그럼 한 게임 더 치세요
몇 명이신가요?	아직 정확히는 모르겠어요
사월 십삼일 예약이 가능한가요?	지금 전 객실 이용 가능하세요
오버워치 깔려 있나요?	깔려 있습니다
요즘은 컴퓨터로 주문하는데 자리에 앉으셔서 한번 보시고 주문해주세요	자주 오시면 쿠폰 드릴게요
아무 자리에 나 가서 앉으면 되나요?	카드 가지고 원하는 곳에 가서 하시면 됩니다
언제 말이세요?	오월 초쯤 이용할 건데 문의 좀 하려고요
미리 계산 가능한가요?	가능합니다
여기서 짜장면 배달해서 먹어도 되나요?	되는데 흘리지 마세요
펜션에 다른 시설은 있나요?	아기들 이용하는 트램펄린 있고 노래방도 있는데 이용료가 따로 있어요
오늘 세 명으로 체크인 예정인데 확인 좀 해주실 수 있으세요?	세 분 오후 다섯시 체크인 맞습니다
방은 몇 개 드릴까요?	두 개로 주세요
이번 주는 예약 가능하나요?	이번 주는 가능해요
선불로 2시간 결제해도 되나요?	가능합니다
비상구는 어디에 있나요?	손님 뒤에 보이시는 곳이 비상구에요
체크인 시간은 몇 시부터인가요?	체크인은 오후 세 시부터 가능하세요
이용하시는 날짜 정확히 언제인가요?	4월 20일 주말에 이용하려고요
설치해 주시러 오실 때 숯 넉넉하게 가져다주실 수 있나요?	많이 가져다드릴게요
개인 풀장 사용 가능한가요?	1층에 위치한 룸은 가능해요
저쪽으로 가도 될까요?	그러세요
프론트 닫을 시간 보다 늦게오면 캐리어는 어떻게 찾아가나요?	벨을 울리면 야간 직원이 나올 거예요
성함이 어떻게 되세요?	김경아로 예약했습니다
자리 있나요?	카드 가져가시고 고르시면 됩니다
혼자 묵을 예정인데 작은 방이 있을까요?	작은 방이 있어요
숙박 좀 하려고 하는데, 어떻게 해야하나요?	1박에 5만 원이에요
룸에서 음식을 배달해 먹을 수는 있나요?	저희가 룸서비스를 오후 열 시까지 운영을 하기 때문에, 객실에서는 음식을 시켜 드실 수가 없어요. 열 시 이후에는 음식 배달이 가능해요
25일 펜션 예약 가능한가요?	그럼 25일부터 1박 2일 5인 펜션 예약 도와드릴게요
예 여기는 시간당 돈도 안 받고 하는 건가요?	그리고 가르쳐줄 사람이 없습니다
예약 번호 좀 알려주실래요?	약번호는 1234567입니다
근처에 마트는 어디에 있나요?	차 타고 10분쯤 가시면 하나로마트가 있어요
네, 체크아웃은 몇 시인가요?	체크아웃은 정오까지 하시면 돼요
온돌방 3인 하루 숙박 맞으시죠?	여기 열쇠 있어요
잠시만요, 몇 분이신데요?	성인 두 명이에요
패밀리 디럭스는 얼마인가요?	주말 가격이 적용되어 이십만원이에요
이번 토요일 말씀하시는 거죠?	십육 일쯤
체크인은 몇 시까지 하면 되나요?	오후 3시까지는 해주셔야 해요
네 예약 알림 서비스가 있는데 신청하시겠어요?	문자로 오는 건가요?
카카오페이나 삼성페이도 가능할까요?	카카오페이는 안 됩니다
여기 시간당 얼마인가요?	저희 지점은 1시간당 1200원입니다
총 몇 분이세요?	5명이요
몇 분 주무세요?	명예
주차공간은 넓은가요?	넓은 편이고 발레 서비스 해드려요
커피숍이나 수영장 이용할 수 있는 시설은 아무것도 없는 거죠?	수영장은 없고, 호텔 일 층에 커피숍은 있어요
여기 만 2천 원이고 1시간 쓸게요	1번 자리 가시면 됩니다
투숙객 할인쿠폰 발행 있나요?	워터파크 사우나 10프로 할인쿠폰 드려요
대학생 할인은 없나요?	학생증을 보여주시면 10퍼센트 할인해드립니다
일반방과 프리미엄방은 뭐가 차이가 있죠?	방 사이즈나 설치된 비품들에서 조금 차이가 나요
다른 손님들도 바비큐장을 많이 이용하시나요?	현재로는 그날에 다른 손님들은 없어요
카드 결제 가능하죠?	카드 결제 돼요
포켓볼 대는 있나요?	있습니다
펜션 차도 이용할 수 있나요?	펜션 차는 이용할 수 있는 차가 없어요
음식 주문은 여기 와서 하면 되나요?	자리에서 음식 주문해주시면 됩니다
예약하시고 오셨나요?	홍길동으로 3명 예약했습니다
지금 이용 가능한가요?	가능하세요
이게 회원가입을 해야만 사용이 가능한?	비회원도 사용 가능하지만 요금이 조금 더 비쌉니다
네, 홍길동 고객님 투룸 2개 예약 맞으신가요?	투룸 2개 예약했어요
사인이시면 객실은 두 개를 이용해야 하세요. 원하시는 날짜가 어떻게 되시나요?	오월 오일쯤이요
3자리 있나요?	저쪽에 있습니다
30분 뒤에 방문하려고 하는데 15명 단체 방문 가능할까요?	가능합니다
패밀리 트윈은 가격 어떻게 되나요?	주중이라 일반 타입은 십이만 오천 원이시고, 오션뷰 하시면 십삼만 오천 원이에요
4인실엔 침대가 몇 개인가요?	4인실엔 큰 사이즈 침대가 2개 있어요
선불인가요?	처음 이용 시간만 선불이고 나머진 후불입니다
오션뷰인가요 씨티뷰인가요?	씨티뷰 있어요
청소년들도 많이 이용하나요?	학생들이 좀 있기는 한데 많지는 않아요
조식은 되나요?	무료 조식은 없고 따로 신청하시는 거 있는데 그건 유료예요. 안내 보시고 예약하시면 돼요
음식 주문은 자리에서 가능한가요?	즐거운 시간 되세요
포켓볼 자리 나오면 화장실 다녀올 동안만 맡아주세요	알겠습니다
온돌방인가요? 침대방인가요?	다 침대고, 객실에서 문 열면 뷰도 기가 막히죠
한 달 머무를게요	장기투숙은 한 달에 60만 원이에요
방 이름이 뭐였어요?	방 이름은 잘 모르겠네요
5시간 하면 얼마에요	5시간 5000원입니다
아침 식사는 호텔 내에서 가능한가요?	아침 식사는 호텔에서 가능하세요
성함이 어떻게 되시죠?	저는 김 고객입니다
혹시 화장실 어디에요?	쭉 가다가 우회전화 시면 돼요
그냥 방 2개로 해주실래요?	6명 2개 방 예약해드릴게요
3명 잘만 한 방 있나요?	스탠더드 있어요
근처에 편의점이나 슈퍼가 있나요?	캠핑장 주차장 왼편으로 50m 올라가시면 매점이 있어요
제가 예약한 방이 이 방인가요?	내일 퇴실하실 때 쓰레기는 따로 모아서 문 앞에 놔주세요
중국집에서 배달 오면 저쪽으로 부탁해요	드시고 그릇은 당구장 밖에 부탁드려요
여기 주차할 공간은 따로 없나요?	이 건물 옆에 주차타워가 따로 있습니다
퇴실은 몇 시까지인가요?	낮 12시까지는 퇴실하셔야 해요
다음 주 무슨 요일인가요?	다음 주 목요일, 금요일이요
담배는 어디서 피면 되나요	모든 객실은 금연이니 건물 밖 흡연 공간을 이용해주세요
그때는 따로 시즌이라서 가격이 오르고 이런 건 없는 거죠?	성수기 금액이 적용되지는 않는데, 연휴라서 예약은 빨리 하셔야 할 거예요
캐라반 가지고 오시게요?	캐라반 대여하려는데
회원가입은 어떻게 해요?	원하시는 자리에 앉으셔서 컴퓨터로 회원가입하시면 돼요
펜션 근처에 둘러볼 만한 관광지도 있어요?	해동 용궁사가 바로 앞에 있어요
저희 바비큐도 할 건데 장비를 빌릴 수 있나요?	숙박비용에 포함돼있어요
와이파이도 공용으로 되어 있나요?	비밀번호는 벽에 붙어 있어요
와이파이는 설치되어있나요?	와이파이 설치되어 있습니다
이틀 숙박하려고 하는데요	내일모레까지 사용하시는 거죠?
1명이요	뒤에 있는 키오스크에서 자리 배정받으시면 됩니다
칫솔은 가져가야 해요?	칫솔은 손님이 갖고 오셔야 해요
침대는 몇 개인가요?	침대는 두 개입니다
이번 주에 예약 가능한 방이 있나요?	1층 4인실로 예약해드릴게요
4구로 게임 가능할까요?	저쪽에서 하시면 됩니다
트윈룸에 바다 전망으로 예약했는데 맞나요?	바다 전망이에요
룸 업그레이드 하면 가격이 많이 다른가요?	15000원 정도 차이 난다고 보시면 돼요
수영장은 이용료가 얼마예요?	수영장은 칠만원에 온수 사용요금은 별도예요
자차 이동 시에 호텔 측에서 발레파킹도 해주나요?	비즈니스호텔은 발레파킹, 벨맨, 룸서비스가 제공되지 않아요
체크인은 몇 시까지 해야 되는지요?	따로 체크인 시간은 정해져있지는 않아요
음식을 주문하려고 하는데 현금으로 가능한가요?	가능합니다
호텔 이용하게 되면 편의시설은 어떤 거 이용할 수 있어요?	사우나, 오락실 있고 아기들 좋아하는 '뽀로로 아쿠아 빌리지'라고 수영장 있어요
네, 어떤 방 원하세요?	3명이서 잘 방이요
청소년들은 몇 시까지 이용이 가능한가요?	청소년들은 아침 9시부터 저녁 10시까지 이용 가능합니다
배달시켜 먹으려는데 배달되는 가게 중에 괜찮은 곳 좀 추천해 주실래요?	족발 가게 전화번호를 알려드릴게요
2박 예약 되나요?	침대를 싱글로 두 개 가능할까요?
네, 몇 분 정도 숙박하실 예정이신가요?	어른 둘 아이 둘이요
3구 공 있나요?	지금 다 이용 중이라 없습니다
주차는 몇 대까지 가능한가요?	주차는 객실당 1대만 가능해요
어떤 방이 남아있나요?	금연실 2개와 흡연실 1개 있어요
오션뷰로 드릴까요?	80000원이에요
얼마나 기다려야 하나요?	10분 정도면 될 것 같습니다
추가 비용은 언제 계산해요?	추가 비용은 체크아웃하실 때 계산하시면 돼요
혹시 계란 반숙 가능한가요?	감사합니다
페밀리룸으로 예약된 거 맞죠?	507호 키 드릴게요
현금 영수증 필요하세요?	현금 영수증 해주세요
체크아웃은 언제인가요?	11시예요
여기 펜션만의 특색이 해수 온천이 있다고 하던데요?	펜션 앞에 해수 온천, 온천 랜드가 있어요
대실과 숙박 중 어느 쪽인가요?	대실이요
온돌 방도 괜찮으세요?	상관없어요
차량 주차되나요?	차량은 모텔 주차장에 주차하시면 돼요
화장실은 어디 있어요?	2층으로 올라가는 계단에 있어요
어떤 부분 말씀하시나요?	식사나 이런 것들 저희가 주문하면 가능한지요?
성함이 어떻게 되시죠?	김철수입니다
몇 장 필요하세요?	잠시만 기다리세요. 챙겨드릴게요
한 게임 당 얼마인가요?	저희는 서비스를 더 드리기 때문에 가격이 조금 비쌉니다
배그 되는 자리 어디 어디 있어요?	1번부터 40번까지는 배그 전용석이고 나머지 자리도 배그 돌아가긴 합니다
짜장면 2개와 탕수육 세트로 하나 주문해주세요	주문해드리겠습니다
바비큐는 사용료 드려야 하죠?	바비큐 사용료는 1인당 5천원 있어요
당구 몇 치시나요	150 칩니다
얼마인가요?	3500원입니다
조금 더 일찍 체크인 안될까요?	일찍 오시면 추가 금액이 있어요
그럼 사장님 언제나 오세요?	사장님 보통 저녁에 나오시는데요
세 명이 사용할 건데 요금이 달라지나요?	2명 기준 2만 5천 원이에요. 한 분은 추가요금 5천 원 더 결제해주시면 돼요
네, 성함이 어떻게 되시죠?	김재영이에요
몇 시부터 식사할 수 있어요?	오전 7시부터 가능해요
단무지도 같이 주시나요?	드립니다
호텔이 어디에 위치한 건가요?	저희 호텔은 경주 불국사 쪽에 있어요
체크인은 몇 시쯤 예상하시나요?	오후 3시쯤 체크인하겠습니다
이번 주 주말 1박 2일로 되나요?	가능하세요
방은 있는데 몇 분이세요?	사인인데요
다다음 주 토요일쯤이요?	다음다음주 토요일에요
그럼 다른 자리에 있다가 옮겨도 되나요?	자리 나면 알려드리겠습니다
무슨 방 무슨 방 남았죠?	일반실 2개와 특실 1개가 남아 있어요
몸만 오시면 돼요, 날짜가 언제쯤인가요?	3월 16일이나 23일이나
혹시 원하시는 방이 있으신가요?	바다가 잘 보이는 방이었으면 좋겠어요
체크아웃은 언제 하면 되나요?	27일 오후 12시 전에 체크아웃 해 주세요
음료 한잔 더 마실 수 있을까요?	똑같은 걸로 가져다드리겠습니다
청소년들은 이용시간이 몇 시까지 인가요?	청소년들은 밤 10시까지만 이용 가능해요
주차공간은 넉넉한가요?	주차 공간은 총 30개로 넉넉한 편이에요
시간당 얼마죠?	1인당 30분에 1000원입니다
세면도구는 따로 구매해야 하나요?	세면도구는 천 원에 구매하실 수 있어요
대실과 숙박 중에 어느 것으로 하실 건가요?	숙박이요
배틀그라운드 같은 게임들 다 원활하게 돌아가는 사양인가요?	컴퓨터 사양이 배틀그라운드 같은 게임들 다 원활하게 돌아가요
한 시간 가격은 얼마인가요?	한 시간에 1000원이에요
저희 팀원이 한 명 비는데 같이 치면 안 될까요?	청소가 밀려있어서 힘들 것 같네요
근처에 마트는 좀 있나요?	바로 앞에 편의점이 있어요
연계된 렌터카 회사가 있나요?	에이제이 렌터카라고 저희와 제휴가 되어 있어요. 번호를 알려주시면 그쪽으로 연락을 해드리는 방식이에요
수영장은 몇 시부터 이용 가능한가요?	9시부터 6시까지 이용 가능하세요
거기 캠핑장이 있어예?	저희는 캠핑장은 따로 없어요
날짜는 언제로 해드릴까요?	이번 주 토요일, 일요일 1박 2일로 예약 부탁드립니다
주변에 숯을 살만한 곳이 있을까요?	차로 5분 정도 나가면 작은 마트가 있어요
음료수는 서비스인가요?	원하시는 만큼 드셔도 됩니다
룸에서 배달시켜 먹어도 되나요?	배달은 상관없는데 배달음식은 많지 않아요
조식은 몇 시까지인가요?	오전 10시까지에요
지금 체크인할 수 있나요?	체크인은 2시 이후에 가능해요
예약 가능한가요?	6분이시면 작은 방을 2개 하시든지 큰 방에 추가해서 들어가는 방법 있어요
삼월 삼십일 주말에 토요일 예약이 가능한가요?	디럭스 패밀리룸 가능하세요
모닝콜 서비스는 가능한가요?	미리 말씀해주시면 모닝콜 서비스 해드려요
죄송한데 화장실은 어디 있나요?	출입문 오른쪽으로 돌면 있고 열쇠 가지고 가세요
당구장 영업시간이 언제까지 입니까?	손님들이 계실때까지 영업하는 거죠
여기 이벤트같은 진행하는 게 있나요?	이벤트는 예정 중입니다
내일 몇 시까지 방 비우면 되죠?	9시까지에요
제휴 할인 카드 같은 거 있나요?	아직 카드사와 제휴된 곳은 없어요
장갑 빌릴 수 있을까요?	재밌게 치세요
비상구는 혹시 어느 쪽에 있나요?	비상구는 저기 뒤쪽에 있습니다
사장님 시간당 얼마에요?	인당 시간에 3000원이요
알겠습니다, 고민해보고 전화드릴게요	전화주세요, 감사해요
결재할 때 카카오페이 가능한가요?	카카오페이도 가능해요
현금영수증 해주세요	번호 입력해주세요
그럼 라면 하나하고 찐 계란 한 개 부탁합니다	바로 갖다 드리겠습니다
음식 배달도 되나요?	직접 주문하시면 됩니다
오늘 하루 묵을 건데 방 남은 거 있나요?	현재 방 3개가 남아 있어요
뭐가 이렇게 비싸요?	사장님이 그렇게 책정하셨어요
냉장고 안에 있는 음료는 가져가도 되나요?	드실 만큼 가져가셔도 돼요
포켓볼 한 시간에 얼마에요?	한 시간에 3000원이요
주차비용은 따로 내나요?	무료예요
네이버로 예약하면 할인되는 그런 건 없죠?	이버로 예약해도 요금 비슷해요, 마일리지가 쌓여야 공짜로 이용하든지 해요
숙박하려는데 방이 있나요?	있어요
성함이 어떻게 되세요?	홍길동이요
카드 결제 부탁드릴게요	카드 결제 해드릴게요
체크인 체크아웃 시간은 어떻게 되나요?	2시에 체크인하셔서 다음날 오전 11시까지 체크아웃 해주시면 돼요
3개나 2개는 안 돼요?	그렇게 큰 방은 없어요
확인되셨고, 1인실 맞으시죠?	체크인은 3시부터라 좀 기다리셔야 할 거 같아요
혹시 피씨방 예약도 가능할까요?	피씨방 예약은 안 됩니다
특실과 일반실 어디로 드릴까요?	거울 사면으로 도배된 방 4만 원이에요
이틀 사용으로 예약하셨네요?	맞습니다
네, 내일 예약이신가요?	약 가능하신데, 크리스마스이브라 가격이 좀 올라가요
카드 결제도 가능한가요?	현금만 받고 있습니다
안에 콘돔 있나요?	기본 콘돔 말고는 자판기에서 구매하시면 돼요
혹시 출력이 가능할까요	프린트하시면 장당 200원에 계산됩니다
하루숙박비가 얼마정도 하나요?	4만원, 5만원, 6만원이에요
청소년들은 몇시까지 이용할 수 있나요?	알기론 제한이 없는 걸로 알고 있어요
13일 주말, 성인 2명이 묵으려고 하는데 숙박료가 얼마예요?	성인 2명 주말 금액은 12만원이에요
몇 분이세요?	작은방으로 드릴게요
오늘 체크인하는 사람인데, 확인해주실래요?	일반실 1박 확인되었어요
차량 번호 알려주세요	여기 키 받으시고 방으로 올라가시면 돼요
장갑 빌릴 수 있을까요?	천 원입니다
현금결제할게요	팔만 원 현금으로 받았어요
엑스트라 베드 추가할 경우 추가 요금이 발생하나요?	2만 원 추가 요금 발생해요
네, 몇 명이신가요?	3명이에요
바다 쪽은 트윈 베드 룸만 남아있는데, 괜찮으세요?	시티뷰쪽으로 드릴게요
숙박하려고 하는데 1인 추가 가능한가요?	1인 추가 금액은 10000원이에요
재료는 직접 사 와야 하나요?	근처에 슈퍼마켓이 있어요
체크인 시간은 몇 시에요?	3시부터 입실인데 2시에서 2시 반에도 가능해요
바비큐 추가되나요?	1인당 10000원이에요
비상구는 혹시 어디에 있어요?	비상구는 뒤쪽 보시면 있습니다
결재할 때 카카오페이 가능한가요?	카카오페이 가능하세요
네 빨리 부탁드려요	알겠습니다
크리스마스이브에 6명이 갈 건데, 방 2개 예약되나요?	4인 2인으로 나누면 가능해요
조식 포함되어 있나요?	1층 로비에서 아침 드실 수 있어요
오월 오일 일요일 말씀이시죠?	오월 오일 어린이날이에요
방은 오션뷰로 가능할까요?	오션뷰 방으로 확정되었고, 뒤에 보이시는 엘리베이터 타시고 304호로 가시면 돼요
더블룸으로 예약하셨나요?	스탠더드로 예약했어요
주차 어디에 했어요?	여기 바로 앞에 있는 주차장에 했어요
청소년도 이용할 수 있나요?	청소년들도 이용 가능하죠
라면도 끓여주시나요?	저희는 사발면만 판매합니다
차로는 얼마 정도 걸려요?	차 이용하면 10분 정도요
사월 말경에 사인 가족 한 번 가려고 하는데 금액이 어떻게 돼요?	사월은 아직 가격 책정이 안 돼서 말씀드리기가 그렇네요
숙박비용은 얼마인가요?	일박에 5만 원이에요
사장님 여기 3명 4구로 하겠습니다	편한 판에서 하시면 됩니다
거기 카드 되나요?	주문할 때 말씀하시면 됩니다
네, 몇 분이세요?	있어요
한 명 추가당 비용을 더 받나요?	만 원 추가되세요
몇 분이신데요?	잠시만 기다려주세요. 바로 알아볼게요
1박 하실 건가요?	더블룸 1박에 4만5천 원이에요
입실은 몇 시부터에요?	2시부터입니다
온수 잘 나오죠?	그럼요. 잘 나와요
이 가격에 조식이 포함된 건가요?	아니요, 조식은 추가 결제인데, 두 분이 삼만원 추가하면 뷔페도 이용 가능하세요
공항 셔틀버스는 이용할 수 있나요?	셔틀버스는 따로 이용할 수 없어요
바비큐도 추가하려고 하는데요?	바비큐는 3만 원 추가해주시면 되세요
방이 1층과 2층에 있는데 어느 층 방으로 드릴까요?	2층에 있는 방으로 주세요
혹시 여기 프린트는 되나요?	전 좌석 프린트 가능합니다
이번 주말 예약 가능한가요?	가능해요
평일은 18만원이에요?	평일은 18만원이에요
저기 이것 좀 봐주시겠어요?	잠시 봐드릴게요
카카오페이 가능한가요?	카카오페이는 현재 안 쓰고 있어요
대실은 몇 시간인가요?	대실 사용시간은 3시간이에요
탕수육 둘, 짜장면 둘, 짬뽕 둘 주문해주세요	알겠습니다
프린터기 사용되나요?	됩니다
시간당 얼마인가요?	1시간에 1200원입니다
여기 한 달씩도 방 해요?	달방 가능해요
언제인가요?	저녁 아홉시부터 진행하고 있어요
당구대에 열선이 깔려있나요?	당구대에 열선 깔려서 따뜻하게 당구 즐기실 수 있습니다
바다가 보였으면 좋겠는데 가능한가요?	현재 바다가 보이는 방은 예약이 꽉 찼어요
공항까지 셔틀버스 운영을 하나요?	저희는 셔틀버스는 없어요
여기 회원제 할인도 되나요?	회원이시라면 시간당 200원 할인이 되시며 누적 시간 사용 가능합니다
할인되는 방은 없어요?	모닝 릴레이 패키지라고 객실, 조식 두 분, 키즈 텐트, 키즈 세트 이렇게 제공해 드려요. 조식은 성인 것만 추가하시면 돼요. 삼십이만 원에 아이들한테 증정되는 키즈 장난감, 어린이 시계, 어린이 백팩, 우드 퍼즐도 제공해드리고 있어요. 체크인 체크아웃도 저희가 조정을 해드릴 수 있어요
혹시 모텔에 트윈베드 룸이 있나요?	트윈베드 룸 이용 가능하세요
여기 주차할데 없죠?	주차공간은 따로 없습니다
사장님 여기 3구로 바꿀 수 있나요?	바꿔드릴게요
추가 요금은 어떻게 되나요?	15분당 천 원씩 추가됩니다
조식도 예약하시나요?	조식도 2명 같이 예약할게요
편의점도 바로 앞에 있나요?	편의점은 일 분 거리에 있어요
물은 일 인당 몇 개예요?	객실에 예약을 네분 하시면 기본적으로 네 병이 들어가 있어요
가족이신가요?	한 가족이에요
그리고 짜장면 시켜도 되나요?	가능합니다
영업시간은 몇 시까지인가요?	24시간 영업합니다
여긴 당구대 몇 개 있나요?	3구와 4구 전용 6개 있고 포켓볼 전용 3개 있습니다
오늘 처음 왔는데 이용 요금 안내 좀 해주시겠어요?	40분에 천 원입니다
귀중품은 따로 보관 가능한가요?	귀중품은 데스크에 맡기실 수 있어요
제가 의논해보고 다시 전화드릴게요	전화주세요
룸에서 배달음식 시켜 먹어도 되나요?	배달음식은 상관은 없으셔요
바비큐 예약 시 인원수에 맞게 예약하는 건가요?	인원수에 따라 예약해야해요
언제 숙박하실 계획이세요?	이번 주 일요일부터 다음 주 화요일까지요
여기 프린트랑 스캔도 되나요?	프린트는 100원 스캔은 500원입니다
결제는 어떻게 도와드릴까요?	결제 진행해 드릴게요
몇 분이신가요?	죄송하지만 현재 6인실 파티룸 밖에 없어요
그러면 그냥 옆에서 코치 해주신다는 거죠?	해드립니다
네 식사 좀 시켜 먹겠습니다	편하게 드세요
청소년들도 이용이 가능한가요?	가능하고 이용 제한 시간도 없어요
이불 추가로 받으면 추가 요금 있나요?	추가 요금 따로 없어요
다가오는 토요일 말이세요?	다가오는 토요일이요
체크아웃 시간은 몇 시인가요?	오전 11시 30분 전에 체크아웃 하시면 돼요
음료수는 아이스 티로 주세요	곧 가져다드릴게요
시간당 요금은 얼마인가요?	시간당 1500원입니다
혹시 잔돈 있으신가요?	있습니다
1시간에 얼마인가요?	1500원입니다
컴퓨터 사양은 혹시 배틀그라운드가 잘 돌아갈 수 있을까요?	배틀그라운드 잘 돌아갑니다
어린이 한 명 추가하면 룸을 바꿔야 하나요? 아니면 추가 비용을 내야 하나요?	룸에 침구를 추가하면 만원이에요
저희 방은 어디에 위치해있나요?	3층 중앙홀 305호에 있어요
사우나는 입장권이 얼마예요?	사우나는 투숙객에게 오십 프로 할인이 적용되셔서 성인은 만 천 원, 어린이는 오천오백 원이에요
마세유 가능한가요?	300 이상이면 가능하십니다
짜장면 배달 시켜도 되나요?	가능합니다
1박에 얼마인가요?	15만 원이에요
자리 있나요?	창가 쪽에 한 자리 남아 있습니다
보관함 이용료 결제는 카드도 가능한 거죠?	하지만 고객님은 멤버십 혜택으로 무료로 이용 가능해요
한 장에 얼마인가요?	흑백은 200원이고 칼라는 500원입니다
여기 요금이 얼마에요?	40분에 1000원입니다
몇 박 묵으실 예정이실까요?	금토일 3일로 2박 3일이 가능한지 알고 싶습니다
너구리로 4개 해주세요	준비되면 자리로 갖다 드릴게요
리니지 되는 자리 있나요?	10분 정도 기다려야 됩니다
조금만 생각해보고 다시 전화드릴게요	전화 주세요
텐트나 캠핑 도구들 대여도 가능한가요?	텐트는 대여 가능하고 캠핑 도구들은 특정 품목들만 구비하고 있어요
